2.7755575615628914e-17, 0
0.026203501443199495, 0.01864803614887034
0.05119433246254604, 0.03376497302987036
0.07313591901716035, 0.04772960272505489
0.09385672665326014, 0.06170564437568915
0.11274906874314206, 0.07451796688505796
0.1316387080014701, 0.08851112646886694
0.1499193092163178, 0.10191957349318082
0.1700270245616064, 0.11708215819598011
0.190134739906895, 0.1322447428987794
0.2120695693826245, 0.14916146528006402
0.2327849713556165, 0.1654991810795785
0.25349902191283147, 0.18242731541631296
0.27421307247004645, 0.19935544975304764
0.29187652714675216, 0.2157216954411867
0.3107607607419723, 0.23207652917387578
0.3290319020463814, 0.24961790595873012
0.34974324977204246, 0.26772687736990475
0.3716713221688872, 0.2875956924372898
0.39359534031840115, 0.3092357631163348
0.41552070988369194, 0.33028541525816
0.4343995378158043, 0.34900192313972944
0.4514512516174758, 0.36596429334281333
0.46850296541914727, 0.38292666354589744
0.4861637172642991, 0.40047374630847654
0.5074800487861096, 0.4209386858908065
0.5300171592264347, 0.44139221351768665
0.5513348421640222, 0.46126673456279643
0.5769184942375256, 0.48405340644993233
0.6006777350121422, 0.5039051035841425
0.6287069991700054, 0.5248976959487185
0.6555154844093545, 0.5459017002687442
0.6811112992248505, 0.5633746053208994
0.7042696104506484, 0.5790990786722943
0.7274265702606695, 0.5954139705609091
0.7542404611631262, 0.6140563007320546
0.781666092940617, 0.6321025063882553
0.8084840380904045, 0.6489735809477406
0.8322540901912366, 0.6641019297841904
0.8590733867568011, 0.6803825858064557
0.887114813656657, 0.6960614113360512
0.9139395158853295, 0.7099803932094362
0.943816165410288, 0.7238708451941969
0.9694241429677767, 0.7360299834113715
1.0041825567510165, 0.7504652061115529
1.0358917260695235, 0.7637481216259185
1.063332223420561, 0.7752997233726986
1.0944323546955879, 0.7879979263275692
1.126146929677203, 0.7989191676930547
1.1584732455338522, 0.8092442845435952
1.1932424706433076, 0.818956158946016
1.2231326343260358, 0.826942425558576
1.2524151113810604, 0.8337535610744208
